sample_id,external_case_id,clip_id,source_split_label,model_state_id,state_row_index,source_dice,tent1_dice,tent1_delta_dice,tent1_adaptation_outcome,tent1_harm_label,tent1_benefit_label,pl_dice,pl_delta_dice,pl_adaptation_outcome,pl_harm_label,pl_benefit_label,frozen_safety_probability,frozen_operating_threshold,frozen_risk_flag,model_family,training_seed,checkpoint_sha256,cluster_id
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0078,SUNSEG_case91,case91_5,Easy-Unseen,PraNet__seed20260817,844,0.0,0.4672175846302278,0.4672175846302278,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0192693179481771,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0187,SUNSEG_case91,case91_7,Hard-Unseen,PraNet__seed20260817,845,0.0,0.20009887059360384,0.20009887059360384,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.012815789697205,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_6/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0174,SUNSEG_case91,case91_6,Easy-Unseen,PraNet__seed20260817,846,0.0,0.8178720668595307,0.8178720668595307,BENEFIT,0,1,0.7573182247403211,0.7573182247403211,BENEFIT,0,1,0.0195099174891395,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_3/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0309,SUNSEG_case91,case91_3,Easy-Unseen,PraNet__seed20260817,847,0.0,0.2658346333853354,0.2658346333853354,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.014308765001063,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_6/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0218,SUNSEG_case91,case91_6,Easy-Unseen,PraNet__seed20260817,848,0.912014513070009,0.9146991622239147,0.0026846491539056494,NEUTRAL,0,0,0.9032635005425257,-0.008751012527483337,NEUTRAL,0,0,0.3172999117537653,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_3/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0301,SUNSEG_case91,case91_3,Easy-Unseen,PraNet__seed20260817,849,0.0,0.4664365832614323,0.4664365832614323,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0150134310266631,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_3/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0435,SUNSEG_case91,case91_3,Easy-Unseen,PraNet__seed20260817,850,0.0,0.19850187265917604,0.19850187265917604,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0155918371750465,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0166,SUNSEG_case91,case91_7,Hard-Unseen,PraNet__seed20260817,851,0.0,0.1907316346297124,0.1907316346297124,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0137941132683273,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_1/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0020,SUNSEG_case91,case91_1,Easy-Unseen,PraNet__seed20260817,852,0.0,0.2396668828287655,0.2396668828287655,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0135064284959865,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_3/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0334,SUNSEG_case91,case91_3,Easy-Unseen,PraNet__seed20260817,853,0.0,0.07983942908117753,0.07983942908117753,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0157029887350681,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_1/case_m_20190121095240_0u62368012118740_1_005_001-1_a1_ayy_image0068,SUNSEG_case91,case91_1,Easy-Unseen,PraNet__seed20260817,854,0.0,0.34148749943893353,0.34148749943893353,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0154237816922428,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0180,SUNSEG_case91,case91_7,Hard-Unseen,PraNet__seed20260817,855,0.3481989708404803,0.2249442192978462,-0.1232547515426341,HARM,1,0,0.4151556156968877,0.0669566448564074,BENEFIT,0,1,0.4309926860389323,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0149,SUNSEG_case91,case91_5,Easy-Unseen,PraNet__seed20260817,856,0.0,0.7528080253794049,0.7528080253794049,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0141649475850837,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0137,SUNSEG_case91,case91_5,Easy-Unseen,PraNet__seed20260817,857,0.0,0.3534678604837632,0.3534678604837632,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0147306963278056,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testharddataset/unseen/case91_7/case_m_20190121095240_0u62368012118740_1_005_001-1_a3_ayy_image0130,SUNSEG_case91,case91_7,Hard-Unseen,PraNet__seed20260817,858,0.4505788067675868,0.28670041417395303,-0.1638783925936338,HARM,1,0,0.5149097018059638,0.06433089503837702,BENEFIT,0,1,0.5653610857078867,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testeasydataset/unseen/case91_5/case_m_20190121095240_0u62368012118740_1_005_001-1_a2_ayy_image0119,SUNSEG_case91,case91_5,Easy-Unseen,PraNet__seed20260817,859,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0160945455089462,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case91
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0160,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,860,0.9595383759733037,0.9507047095221726,-0.00883366645113115,NEUTRAL,0,0,0.9625952597357198,0.003056883762416085,NEUTRAL,0,0,0.3874900085182788,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0063,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,861,0.9400072542618788,0.9204610951008646,-0.01954615916101421,NEUTRAL,0,0,0.9326509419967364,-0.0073563122651424395,NEUTRAL,0,0,0.149051656454382,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a5_ayy_image0063,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,862,0.0,0.07383318829295103,0.07383318829295103,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.032468285135076,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a6_ayy_image0006,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,863,0.8436248801669204,0.8482628821404955,0.004638001973575112,NEUTRAL,0,0,0.8255800530993882,-0.018044827067532188,NEUTRAL,0,0,0.185037333600209,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a5_ayy_image0083,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,864,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0271628782943582,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a5_ayy_image0112,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,865,0.0,0.22416350749958794,0.22416350749958794,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0253369055473925,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a6_ayy_image0050,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,866,0.9615779942244628,0.9643859479338043,0.002807953709341504,NEUTRAL,0,0,0.9583169097359086,-0.0032610844885542223,NEUTRAL,0,0,0.2176048141300827,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a6_ayy_image0038,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,867,0.9573775236992547,0.9571614019904803,-0.00021612170877438608,NEUTRAL,0,0,0.9612752948027369,0.003897771103482217,NEUTRAL,0,0,0.1818560868680534,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a7_ayy_image0022,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,868,0.9677577741407528,0.9621976219762197,-0.005560152164533094,NEUTRAL,0,0,0.9699143905421932,0.002156616401440381,NEUTRAL,0,0,0.3559895031440008,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a9_ayy_image0023,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,869,0.6753707146253944,0.640823693494134,-0.0345470211312604,HARM,1,0,0.706590076439459,0.031219361814064595,BENEFIT,0,1,0.2488147429442499,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0027,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,870,0.9608806404657934,0.947396199859254,-0.013484440606539305,NEUTRAL,0,0,0.9612601886619654,0.0003795481961720304,NEUTRAL,0,0,0.363336453681624,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0150,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,871,0.9458998935037274,0.8568192543652666,-0.08908063913846076,HARM,1,0,0.9469422544214788,0.0010423609177514503,NEUTRAL,0,0,0.4463727158155679,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a9_ayy_image0031,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,872,0.0,0.4296826384567517,0.4296826384567517,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0307305562305584,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0095,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,873,0.8679113036829361,0.8609215017064846,-0.006989801976451493,NEUTRAL,0,0,0.8724675283076282,0.0045562246246920735,NEUTRAL,0,0,0.069327630118151,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0148,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,874,0.9833173800082046,0.9784143082299733,-0.004903071778231238,NEUTRAL,0,0,0.9843268770104716,0.0010094970022670458,NEUTRAL,0,0,0.3934372185154205,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0058,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,875,0.9196509465452292,0.9322008642527194,0.012549917707490255,NEUTRAL,0,0,0.910470982037622,-0.009179964507607163,NEUTRAL,0,0,0.2085270668578623,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a6_ayy_image0001,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,876,0.8204913456169738,0.4051867115645575,-0.4153046340524163,HARM,1,0,0.8081915200461494,-0.01229982557082443,NEUTRAL,0,0,0.3229488920286678,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_1/case_m_20190121095240_0u62368012118740_1_004_001-1_a5_ayy_image0077,SUNSEG_case93,case93_1,Hard-Unseen,PraNet__seed20260817,877,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0317541267633823,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0092,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,878,0.8973109051378876,0.672518269482415,-0.22479263565547258,HARM,1,0,0.8867119165908613,-0.010598988547026233,NEUTRAL,0,0,0.0854017544169104,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testharddataset/unseen/case93_2/case_m_20190121095240_0u62368012118740_1_004_001-1_a8_ayy_image0020,SUNSEG_case93,case93_2,Hard-Unseen,PraNet__seed20260817,879,0.96285381930981,0.9670178653229501,0.0041640460131401325,NEUTRAL,0,0,0.9612028669367404,-0.0016509523730695586,NEUTRAL,0,0,0.3117537085945743,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case93
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0029,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,880,0.9740573743710383,0.9782820729566292,0.004224698585590825,NEUTRAL,0,0,0.9676952431080992,-0.0063621312629391635,NEUTRAL,0,0,0.242084876618283,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0005,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,881,0.9789966189679314,0.9693193997856377,-0.009677219182293695,NEUTRAL,0,0,0.972823837770727,-0.0061727811972044355,NEUTRAL,0,0,0.1810002172250606,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0030,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,882,0.0,0.19081471451139698,0.19081471451139698,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0209012295497207,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a10_ayy_image0005,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,883,0.9589540684672286,0.9574819401444788,-0.0014721283227497883,NEUTRAL,0,0,0.9628475468300959,0.003893478362867242,NEUTRAL,0,0,0.198702635711013,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0009,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,884,0.968414719743307,0.8876454392041923,-0.0807692805391147,HARM,1,0,0.9636143117040631,-0.004800408039243864,NEUTRAL,0,0,0.1544254137746331,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0016,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,885,0.0,0.28802039082412917,0.28802039082412917,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0216634171958833,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0060,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,886,0.9707721211001262,0.977544634640162,0.006772513540035718,NEUTRAL,0,0,0.9672338717148945,-0.0035382493852317287,NEUTRAL,0,0,0.1538142842363525,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0059,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,887,0.9704316790252607,0.9777504231420219,0.0073187441167611444,NEUTRAL,0,0,0.9665597235932872,-0.003871955431973495,NEUTRAL,0,0,0.1592271981876251,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a10_ayy_image0013,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,888,0.9759579263711495,0.964366392188297,-0.011591534182852525,NEUTRAL,0,0,0.9717882602760504,-0.004169666095099167,NEUTRAL,0,0,0.2471611712098001,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0065,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,889,0.9708038113852919,0.97782098802941,0.0070171766441180505,NEUTRAL,0,0,0.9625305623471883,-0.00827324903810367,NEUTRAL,0,0,0.2095199260675887,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0030,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,890,0.9784280500521376,0.9712298658268543,-0.007198184225283288,NEUTRAL,0,0,0.9787069299264421,0.0002788798743045273,NEUTRAL,0,0,0.1869443536648424,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0066,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,891,0.9638173487122769,0.9730471674569503,0.009229818744673435,NEUTRAL,0,0,0.9601527689369828,-0.003664579775294108,NEUTRAL,0,0,0.1866925740211818,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a10_ayy_image0011,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,892,0.9707527569122583,0.9669425844888491,-0.003810172423409197,NEUTRAL,0,0,0.9713485566566136,0.0005957997443553076,NEUTRAL,0,0,0.1092524435437797,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0026,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,893,0.0,0.25578231292517006,0.25578231292517006,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0214358215989444,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0022,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,894,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0217522230331181,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0037,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,895,0.9777253668763103,0.9789396312038605,0.0012142643275502296,NEUTRAL,0,0,0.9704540947848503,-0.007271272091459946,NEUTRAL,0,0,0.1650703382903606,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0003,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,896,0.88917891391931,0.8941049277341527,0.0049260138148427,NEUTRAL,0,0,0.8804748375481729,-0.008704076371137126,NEUTRAL,0,0,0.1676275906068138,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_002-1_a12_ayy_image0023,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,897,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0212187036484694,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0054,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,898,0.9655514250309789,0.9722205112411457,0.006669086210166819,NEUTRAL,0,0,0.9607812645787329,-0.004770160452245986,NEUTRAL,0,0,0.1438839742068906,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case94/case_m_20190121100011_0u62372012151511_1_006_003-1_a3_ayy_image0085,SUNSEG_case94,case94,Easy-Unseen,PraNet__seed20260817,899,0.9731037587215845,0.976266621780845,0.003162863059260501,NEUTRAL,0,0,0.9659030217849613,-0.007200736936623153,NEUTRAL,0,0,0.1449208446989425,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case94
testeasydataset/unseen/case95_3/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0113,SUNSEG_case95,case95_3,Easy-Unseen,PraNet__seed20260817,900,0.0,0.0,0.0,NEUTRAL,0,0,0.0,0.0,NEUTRAL,0,0,0.0247850113140983,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case95
testeasydataset/unseen/case95_3/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0125,SUNSEG_case95,case95_3,Easy-Unseen,PraNet__seed20260817,901,0.0,0.02618448157473106,0.02618448157473106,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.027285877677652,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case95
testharddataset/unseen/case95_1/case_m_20190123101017_0u62372012395316_1_004_001-1_a2_ayy_image0011,SUNSEG_case95,case95_1,Hard-Unseen,PraNet__seed20260817,902,0.0,0.035501128737978165,0.035501128737978165,BENEFIT,0,1,0.0,0.0,NEUTRAL,0,0,0.0279135841884115,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case95
testharddataset/unseen/case95_1/case_m_20190123101017_0u62372012395316_1_004_001-1_a4_ayy_image0030,SUNSEG_case95,case95_1,Hard-Unseen,PraNet__seed20260817,903,0.9599922503148309,0.9525547445255474,-0.007437505789283483,NEUTRAL,0,0,0.9564669381423309,-0.0035253121725000724,NEUTRAL,0,0,0.3797076553998599,0.300584763193734,1,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case95
testeasydataset/unseen/case95_3/case_m_20190123101017_0u62372012395316_1_004_001-1_a8_ayy_image0071,SUNSEG_case95,case95_3,Easy-Unseen,PraNet__seed20260817,904,0.9666191648313684,0.9773817101633779,0.010762545332009488,NEUTRAL,0,0,0.9649896265560166,-0.0016295382753518384,NEUTRAL,0,0,0.2290214521585682,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case95
testharddataset/unseen/case95_1/case_m_20190123101017_0u62372012395316_1_004_001-1_a4_ayy_image0049,SUNSEG_case95,case95_1,Hard-Unseen,PraNet__seed20260817,905,0.9747075561176098,0.9734147098375918,-0.001292846280018023,NEUTRAL,0,0,0.9752586114962142,0.0005510553786043371,NEUTRAL,0,0,0.279471345712425,0.300584763193734,0,PraNet,20260817,ef623c0f1207bab02377ec17932db43fe2fd1843dca858cc79ef87ead29b975a,case95
